,ETF,Date,returns
650.0,FBT,42894.0,1.220381053098648
651.0,FBT,42895.0,1.217788301406699
652.0,FBT,42898.0,1.213166545070077
653.0,FBT,42899.0,1.224551890706255
654.0,FBT,42900.0,1.239206416854993
655.0,FBT,42901.0,1.22556647757374
656.0,FBT,42902.0,1.228610069085899
657.0,FBT,42905.0,1.255664527738299
658.0,FBT,42906.0,1.268177220924104
659.0,FBT,42907.0,1.316762476798134
660.0,FBT,42908.0,1.328035163206348
661.0,FBT,42909.0,1.337842422926868
662.0,FBT,42912.0,1.325780659742765
663.0,FBT,42913.0,1.282493498844476
664.0,FBT,42914.0,1.314507973334551
665.0,FBT,42915.0,1.292977097204116
666.0,FBT,42916.0,1.28553716926544
667.0,FBT,42919.0,1.291173512469547
668.0,FBT,42921.0,1.316762476798134
669.0,FBT,42922.0,1.288355340867493
670.0,FBT,42923.0,1.299740776685163
671.0,FBT,42926.0,1.278548069874288
672.0,FBT,42927.0,1.287566252818918
673.0,FBT,42928.0,1.296697106264199
674.0,FBT,42929.0,1.305038871660905
675.0,FBT,42930.0,1.301544361419731
676.0,FBT,42933.0,1.297824352359648
677.0,FBT,42934.0,1.301431612010276
678.0,FBT,42935.0,1.318678889850962
679.0,FBT,42936.0,1.336151508692949
680.0,FBT,42937.0,1.340660594528921
681.0,FBT,42940.0,1.357005956002773
682.0,FBT,42941.0,1.340660594528921
683.0,FBT,42942.0,1.344493274089655
684.0,FBT,42943.0,1.317100634845008
685.0,FBT,42944.0,1.327358824567228
686.0,FBT,42947.0,1.309097038767862
687.0,FBT,42948.0,1.296809855673654
688.0,FBT,42949.0,1.304024363702225
689.0,FBT,42950.0,1.304588031840695
690.0,FBT,42951.0,1.313718885285976
691.0,FBT,42954.0,1.321947901273226
692.0,FBT,42955.0,1.300755273371156
693.0,FBT,42956.0,1.30424978361233
694.0,FBT,42957.0,1.259722706117943
695.0,FBT,42958.0,1.274828060814204
696.0,FBT,42961.0,1.283620835121416
697.0,FBT,42962.0,1.285762589175545
698.0,FBT,42963.0,1.286213496631873
699.0,FBT,42964.0,1.26411904254446
700.0,FBT,42965.0,1.259835455527398
701.0,FBT,42968.0,1.26479538118358
702.0,FBT,42969.0,1.291398932379652
703.0,FBT,42970.0,1.282268078934371
704.0,FBT,42971.0,1.299740776685163
705.0,FBT,42972.0,1.291398932379652
706.0,FBT,42975.0,1.329613328030812
707.0,FBT,42976.0,1.345846019004013
708.0,FBT,42977.0,1.363431387255455
709.0,FBT,42978.0,1.400180367491606
710.0,FBT,42979.0,1.406943968063848
711.0,FBT,42983.0,1.399278530033576
712.0,FBT,42984.0,1.401420374269196
713.0,FBT,42985.0,1.402885789684205
714.0,FBT,42986.0,1.393529527601505
715.0,FBT,42989.0,1.397700365209112
716.0,FBT,42990.0,1.400631286220621
717.0,FBT,42991.0,1.399053121396157
718.0,FBT,42992.0,1.389696769131967
719.0,FBT,42993.0,1.390485845907855
720.0,FBT,42996.0,1.39093676463687
721.0,FBT,42997.0,1.378085913404193
722.0,FBT,42998.0,1.399954947581501
723.0,FBT,42999.0,1.3837222566083
724.0,FBT,43000.0,1.386427678800898
725.0,FBT,43003.0,1.391951351504355
726.0,FBT,43004.0,1.376507748579729
727.0,FBT,43005.0,1.384173175337315
728.0,FBT,43006.0,1.391387683365885
729.0,FBT,43007.0,1.397024026569992
730.0,FBT,43010.0,1.42374032717552
731.0,FBT,43011.0,1.423063909627595
732.0,FBT,43012.0,1.429151171560717
733.0,FBT,43013.0,1.432645670529204
734.0,FBT,43014.0,1.424642074452058
735.0,FBT,43017.0,1.419907568705981
736.0,FBT,43018.0,1.419907568705981
737.0,FBT,43019.0,1.42261299089858
738.0,FBT,43020.0,1.419907568705981
739.0,FBT,43021.0,1.417427566423487
740.0,FBT,43024.0,1.421485733530444
741.0,FBT,43025.0,1.429151171560717
742.0,FBT,43026.0,1.42193665225946
743.0,FBT,43027.0,1.413933056182314
744.0,FBT,43028.0,1.411565803309275
745.0,FBT,43031.0,1.397700365209112
746.0,FBT,43032.0,1.384736753294293
747.0,FBT,43033.0,1.369744148007487
748.0,FBT,43034.0,1.357569624141243
749.0,FBT,43035.0,1.368504152502583
750.0,FBT,43038.0,1.369405978687927
751.0,FBT,43039.0,1.3647841434425
752.0,FBT,43040.0,1.357907793460803
753.0,FBT,43041.0,1.377184075946162
754.0,FBT,43042.0,1.397587694708462
755.0,FBT,43045.0,1.384173175337315
756.0,FLGE,42681.0,1.0
757.0,FLGE,42682.0,1.010872878520388
758.0,FLGE,42683.0,1.02549760219766
759.0,FLGE,42684.0,1.015742725157302
760.0,FLGE,42685.0,1.016998475482459
761.0,FLGE,42688.0,1.00535985427137
762.0,FLGE,42689.0,1.020290917903939
763.0,FLGE,42690.0,1.025344547074523
764.0,FLGE,42691.0,1.04364469171617
765.0,FLGE,42692.0,1.036140894204859
766.0,FLGE,42695.0,1.051225012960566
767.0,FLGE,42696.0,1.058805456716442
768.0,FLGE,42697.0,1.055275602360998
769.0,FLGE,42699.0,1.063629384519324
770.0,FLGE,42702.0,1.053215901077371
771.0,FLGE,42703.0,1.060872868566331
772.0,FLGE,42704.0,1.04559714185618
773.0,FLGE,42705.0,1.016852901216559
774.0,FLGE,42706.0,1.022511384876965
775.0,FLGE,42709.0,1.035834554249561
776.0,FLGE,42710.0,1.039739561727126
777.0,FLGE,42711.0,1.070750303028317
778.0,FLGE,42712.0,1.071669223353634
779.0,FLGE,42713.0,1.083767124788646
780.0,FLGE,42716.0,1.078407270517277
781.0,FLGE,42717.0,1.095329222266651
782.0,FLGE,42718.0,1.088055126123042
783.0,FLGE,42719.0,1.088476205736162
784.0,FLGE,42720.0,1.084785585691321
785.0,FLGE,42723.0,1.088062721834791
786.0,FLGE,42724.0,1.094869819531249
787.0,FLGE,42725.0,1.095712093612002
788.0,FLGE,42726.0,1.08169982779327
789.0,FLGE,42727.0,1.085627859772074
790.0,FLGE,42731.0,1.096408785769887
791.0,FLGE,42732.0,1.078767125018355
792.0,FLGE,42733.0,1.079441037697962
793.0,FLGE,42734.0,1.06316227121766
794.0,FLGE,42738.0,1.082618625607107
795.0,FLGE,42739.0,1.100076503824969
796.0,FLGE,42740.0,1.100689076538021
797.0,FLGE,42741.0,1.117228156942045
798.0,FLGE,42744.0,1.116462414251344
799.0,FLGE,42745.0,1.117993784778234
800.0,FLGE,42746.0,1.118529826101233
801.0,FLGE,42747.0,1.117649228898198
802.0,FLGE,42748.0,1.120214366605772
803.0,FLGE,42752.0,1.117036663842113
804.0,FLGE,42753.0,1.123966204105687
805.0,FLGE,42754.0,1.117304680675129
806.0,FLGE,42755.0,1.119448623915071
807.0,FLGE,42758.0,1.12189890711031
808.0,FLGE,42759.0,1.135298600215991
809.0,FLGE,42760.0,1.148545123344022
810.0,FLGE,42761.0,1.145865138781081
811.0,FLGE,42762.0,1.149770268770125
812.0,FLGE,42765.0,1.137748768556718
813.0,FLGE,42766.0,1.133767229689101
814.0,FLGE,42767.0,1.140505284509711
815.0,FLGE,42768.0,1.138973913982822
816.0,FLGE,42769.0,1.152067381987716
817.0,FLGE,42772.0,1.147243454184834
818.0,FLGE,42773.0,1.152373607088502
819.0,FLGE,42774.0,1.162021347839754
820.0,FLGE,42775.0,1.173889670418545
821.0,FLGE,42776.0,1.178131630407429
822.0,FLGE,42779.0,1.1896630004749
823.0,FLGE,42780.0,1.19555889606927
824.0,FLGE,42781.0,1.211026008681807
825.0,FLGE,42782.0,1.20838433958418
826.0,FLGE,42783.0,1.211010702403796
827.0,FLGE,42787.0,1.224655395498221
828.0,FLGE,42788.0,1.224387378665205
829.0,FLGE,42789.0,1.218759499903851
830.0,FLGE,42790.0,1.230398121114941
831.0,FLGE,42793.0,1.233767209780986
832.0,FLGE,42794.0,1.225267968211272
833.0,FLGE,42795.0,1.252756458525737
834.0,FLGE,42796.0,1.240045861866193
835.0,FLGE,42797.0,1.241845256883066
836.0,FLGE,42800.0,1.236600249467064
837.0,FLGE,42801.0,1.227718136552
838.0,FLGE,42802.0,1.233698274102683
839.0,FLGE,42803.0,1.23384373351407
840.0,FLGE,42804.0,1.241577232393083
841.0,FLGE,42807.0,1.245865233727478
842.0,FLGE,42808.0,1.236523718077011
843.0,FLGE,42809.0,1.257274038716353
844.0,FLGE,42810.0,1.249004498514341
845.0,FLGE,42811.0,1.253085700470795
846.0,FLGE,42814.0,1.252143885812685
847.0,FLGE,42815.0,1.227105571495916
848.0,FLGE,42816.0,1.230941765806657
849.0,FLGE,42817.0,1.231240395195694
850.0,FLGE,42818.0,1.223506781462169
851.0,FLGE,42821.0,1.229961628026265
852.0,FLGE,42822.0,1.241347531025381
853.0,FLGE,42823.0,1.249655394349676
854.0,FLGE,42824.0,1.251071910364231
855.0,FLGE,42825.0,1.250237354506707
856.0,FLGE,42828.0,1.245865233727478
857.0,FLGE,42829.0,1.242955547796835
858.0,FLGE,42830.0,1.233920264904123
859.0,FLGE,42831.0,1.239280234030005
860.0,FLGE,42832.0,1.241424177269946
861.0,FLGE,42835.0,1.24150070100303
862.0,FLGE,42836.0,1.23575797538631
863.0,FLGE,42837.0,1.22810100789735
864.0,FLGE,42838.0,1.217611000722312
865.0,FLGE,42842.0,1.238820716440089
866.0,FLGE,42843.0,1.237212822180115
867.0,FLGE,42844.0,1.233422661557918
868.0,FLGE,42845.0,1.254900394108711
869.0,FLGE,42846.0,1.253169934770141
870.0,FLGE,42849.0,1.28016069922692
871.0,FLGE,42850.0,1.294869779715018
872.0,FLGE,42851.0,1.295405706183505
873.0,FLGE,42852.0,1.302059633902314
874.0,FLGE,42853.0,1.304747214177004
875.0,FLGE,42856.0,1.316041287165025
876.0,FLGE,42857.0,1.31460946487246
877.0,FLGE,42858.0,1.308499166531432
878.0,FLGE,42859.0,1.312557351643613
879.0,FLGE,42860.0,1.319977029710091
880.0,FLGE,42863.0,1.325038246935456
881.0,FLGE,42864.0,1.329249602025286
882.0,FLGE,42865.0,1.325727343381592
883.0,FLGE,42866.0,1.324042802877053
884.0,FLGE,42867.0,1.323047358818651
885.0,FLGE,42870.0,1.335375084132844
886.0,FLGE,42871.0,1.333690543628306
887.0,FLGE,42872.0,1.296401150241907
888.0,FLGE,42873.0,1.304134756318464
889.0,FLGE,42874.0,1.316309311655009
890.0,FLGE,42877.0,1.33048993121792
891.0,FLGE,42878.0,1.332159173101416
892.0,FLGE,42879.0,1.340428713303428
893.0,FLGE,42880.0,1.362940213034906
894.0,FLGE,42881.0,1.362955519312916
895.0,FLGE,42885.0,1.363935657093308
896.0,FLGE,42886.0,1.365160680007932
897.0,FLGE,42887.0,1.382695204470358
898.0,FLGE,42888.0,1.405053534224187
899.0,FLGE,42891.0,1.401217339913445
900.0,FLGE,42892.0,1.392794744588296
901.0,FLGE,42893.0,1.396967776555845
902.0,FLGE,42894.0,1.395145372351667
903.0,FLGE,42895.0,1.370597180523866
904.0,FLGE,42898.0,1.362557341689555
905.0,FLGE,42899.0,1.378943244458962
906.0,FLGE,42900.0,1.371209753236918
907.0,FLGE,42901.0,1.37029095542308
908.0,FLGE,42902.0,1.366309294043983
909.0,FLGE,42905.0,1.396860525412227
910.0,FLGE,42906.0,1.379555817172014
911.0,FLGE,42907.0,1.388897325165513
912.0,FLGE,42908.0,1.395482324862987
913.0,FLGE,42909.0,1.397090341634441
914.0,FLGE,42912.0,1.388514453820163
915.0,FLGE,42913.0,1.365467027620198
916.0,FLGE,42914.0,1.386753389582539
917.0,FLGE,42915.0,1.355972341992082
918.0,FLGE,42916.0,1.367595664582129
919.0,FLGE,42919.0,1.350689019110765
920.0,FLGE,42921.0,1.359647770613426
921.0,FLGE,42922.0,1.336447051924331
922.0,FLGE,42923.0,1.364395052171743
923.0,FLGE,42926.0,1.372817647496892
924.0,FLGE,42927.0,1.375727333427534
925.0,FLGE,42928.0,1.400229606421304
926.0,FLGE,42929.0,1.402909590984245
927.0,FLGE,42930.0,1.423277155132749
928.0,FLGE,42933.0,1.416515968613355
929.0,FLGE,42934.0,1.423659911623588
930.0,FLGE,42935.0,1.442878968933585
931.0,FLGE,42936.0,1.442771717789967
932.0,FLGE,42937.0,1.442189872487448
933.0,FLGE,42940.0,1.449617138608707
934.0,FLGE,42941.0,1.446018356231928
935.0,FLGE,42942.0,1.453445622353187
936.0,FLGE,42943.0,1.437901871153053
937.0,FLGE,42944.0,1.435375179079242
938.0,FLGE,42947.0,1.426722767531879
939.0,FLGE,42948.0,1.433001419617086
940.0,FLGE,42949.0,1.435696710458038
941.0,FLGE,42950.0,1.431699750457898
942.0,FLGE,42951.0,1.43575793557008
943.0,FLGE,42954.0,1.449081097285708
944.0,FLGE,42955.0,1.439104114589397
945.0,FLGE,42956.0,1.438820791478371
946.0,FLGE,42957.0,1.3944103570715
947.0,FLGE,42958.0,1.407350647441777
948.0,FLGE,42961.0,1.440045929247507
949.0,FLGE,42962.0,1.438208218765319
950.0,FLGE,42963.0,1.448682919662347
951.0,FLGE,42964.0,1.404900364246538
952.0,FLGE,42965.0,1.403100969229664
953.0,FLGE,42968.0,1.397626268102928
954.0,FLGE,42969.0,1.434839130099274
955.0,FLGE,42970.0,1.425803969718041
956.0,FLGE,42971.0,1.418682928697568
957.0,FLGE,42972.0,1.424502178047373
958.0,FLGE,42975.0,1.42292489634342
959.0,FLGE,42976.0,1.429708977195606
960.0,FLGE,42977.0,1.449310798653409
961.0,FLGE,42978.0,1.474318500414158
962.0,FLGE,42979.0,1.479280177062166
963.0,FLGE,42983.0,1.457120936120018
964.0,FLGE,42984.0,1.467174565060893
965.0,FLGE,42985.0,1.473277145178692
966.0,FLGE,42986.0,1.463598677016906
967.0,FLGE,42989.0,1.490773338861868
968.0,FLGE,42990.0,1.49563547493252
969.0,FLGE,42991.0,1.494027458161066
970.0,FLGE,42992.0,1.491347588452637
971.0,FLGE,42993.0,1.49563547493252
972.0,FLGE,42996.0,1.494908055364102
973.0,FLGE,42997.0,1.500229586513189
974.0,FLGE,42998.0,1.488744135279749
975.0,FLGE,42999.0,1.492113216288826
976.0,FLGE,43000.0,1.488055031176645
977.0,FLGE,43003.0,1.466033661591103
978.0,FLGE,43004.0,1.474731984315529
979.0,FLGE,43005.0,1.490160766148816
980.0,FLGE,43006.0,1.489846830481769
981.0,FLGE,43007.0,1.509341393138986
982.0,FLGE,43010.0,1.511025933643525
983.0,FLGE,43011.0,1.518146974663998
984.0,FLGE,43012.0,1.526569569989147
985.0,FLGE,43013.0,1.545237287355101
986.0,FLGE,43014.0,1.544142295062375
987.0,FLGE,43017.0,1.547388941161304
988.0,FLGE,43018.0,1.545482287343846
989.0,FLGE,43019.0,1.55995395589798
990.0,FLGE,43020.0,1.561791666380168
991.0,FLGE,43021.0,1.566538947938486
992.0,FLGE,43024.0,1.573047416245907
993.0,FLGE,43025.0,1.57446393991743
994.0,FLGE,43026.0,1.580168342411868
995.0,FLGE,43027.0,1.572588021167472
996.0,FLGE,43028.0,1.589280156694633
997.0,FLGE,43031.0,1.572434851189823
998.0,FLGE,43032.0,1.579632415943381
999.0,FLGE,43033.0,1.567534391996888
1000.0,FLGE,43034.0,1.571117875752624
1001.0,FLGE,43035.0,1.619754849015857
1002.0,FLGE,43038.0,1.614624696112189
1003.0,FLGE,43039.0,1.624073462906273
1004.0,FLGE,43040.0,1.620520591706558
1005.0,FLGE,43041.0,1.618675285512621
1006.0,FLGE,43042.0,1.638131639902068
1007.0,FLGE,43045.0,1.644982328714441
1008.0,IGV,42681.0,1.0
1009.0,IGV,42682.0,1.000710229911546
1010.0,IGV,42683.0,0.9995561540817851
1011.0,IGV,42684.0,0.9833998302232032
1012.0,IGV,42685.0,0.9908567687515833
1013.0,IGV,42688.0,0.9779849349092058
1014.0,IGV,42689.0,0.98961385973989
1015.0,IGV,42690.0,0.9979582945543697
1016.0,IGV,42691.0,1.013404450721965
1017.0,IGV,42692.0,1.009409677462307
1018.0,IGV,42695.0,1.011007528101072
1019.0,IGV,42696.0,1.009942294341895
1020.0,IGV,42697.0,1.005770112489261
1021.0,IGV,42699.0,1.008166830671173
1022.0,IGV,42702.0,1.003284552236764
1023.0,IGV,42703.0,1.007456671868839
1024.0,IGV,42704.0,0.9925433281311613
1025.0,IGV,42705.0,0.9594319639779225
1026.0,IGV,42706.0,0.9581890549662291
1027.0,IGV,42709.0,0.9776297888431532
1028.0,IGV,42710.0,0.9786950937115404
1029.0,IGV,42711.0,0.9939636457358304
1030.0,IGV,42712.0,0.9970705938292883
1031.0,IGV,42713.0,0.9965379769497004
1032.0,IGV,42716.0,0.9935197287084045
1033.0,IGV,42717.0,1.003817106895793
1034.0,IGV,42718.0,0.996360363917743
1035.0,IGV,42719.0,0.9967155188724468
1036.0,IGV,42720.0,0.9847314479757101
1037.0,IGV,42723.0,0.9900577056581048
1038.0,IGV,42724.0,0.9920994822129464
1039.0,IGV,42725.0,0.9890539102572956
1040.0,IGV,42726.0,0.9762677896802154
1041.0,IGV,42727.0,0.9804410648369698
1042.0,IGV,42731.0,0.9832823755838133
1043.0,IGV,42732.0,0.9732488659014141
1044.0,IGV,42733.0,0.9739593002519417
1045.0,IGV,42734.0,0.966500735100358
1046.0,IGV,42738.0,0.9767117778168524
1047.0,IGV,42739.0,0.9908297116967701
1048.0,IGV,42740.0,0.9928718971295754
1049.0,IGV,42741.0,1.002727856000577
1050.0,IGV,42744.0,1.002727856000577
1051.0,IGV,42745.0,1.003704603235224
1052.0,IGV,42746.0,1.016401810632509
1053.0,IGV,42747.0,1.013915574842507
1054.0,IGV,42748.0,1.018799142131367
1055.0,IGV,42752.0,1.008410557492126
1056.0,IGV,42753.0,1.013027607457884
1057.0,IGV,42754.0,1.012494990578296
1058.0,IGV,42755.0,1.019243121379352
1059.0,IGV,42758.0,1.019065517236046
1060.0,IGV,42759.0,1.033538597182017
1061.0,IGV,42760.0,1.041529992540822
1062.0,IGV,42761.0,1.036380050147282
1063.0,IGV,42762.0,1.041263546326931
1064.0,IGV,42765.0,1.038599839723394
1065.0,IGV,42766.0,1.040375641162868
1066.0,IGV,42767.0,1.034071418500587
1067.0,IGV,42768.0,1.042151513711554
1068.0,IGV,42769.0,1.053428065735417
1069.0,IGV,42772.0,1.05023147559275
1070.0,IGV,42773.0,1.053250532701322
1071.0,IGV,42774.0,1.050142766851936
1072.0,IGV,42775.0,1.063372804456443
1073.0,IGV,42776.0,1.078645018605103
1074.0,IGV,42779.0,1.080953579142587
1075.0,IGV,42780.0,1.081575171422531
1076.0,IGV,42781.0,1.088767228139664
1077.0,IGV,42782.0,1.089832737447033
1078.0,IGV,42783.0,1.095515367829372
1079.0,IGV,42787.0,1.100576601482097
1080.0,IGV,42788.0,1.098534353828732
1081.0,IGV,42789.0,1.098889499894785
1082.0,IGV,42790.0,1.104927409672947
1083.0,IGV,42793.0,1.100842985475428
1084.0,IGV,42794.0,1.09027672558367
1085.0,IGV,42795.0,1.10856785462248
1086.0,IGV,42796.0,1.100221393195485
1087.0,IGV,42797.0,1.100310226377418
1088.0,IGV,42800.0,1.098978270856158
1089.0,IGV,42801.0,1.099511092174728
1090.0,IGV,42802.0,1.103861838145018
1091.0,IGV,42803.0,1.102707620096835
1092.0,IGV,42804.0,1.109455759786543
1093.0,IGV,42807.0,1.117358241965553
1094.0,IGV,42808.0,1.111409174257975
1095.0,IGV,42809.0,1.118423760161573
1096.0,IGV,42810.0,1.124284056907777
1097.0,IGV,42811.0,1.126326242340582
1098.0,IGV,42814.0,1.123662464627834
1099.0,IGV,42815.0,1.102707620096835
1100.0,IGV,42816.0,1.109988581105113
1101.0,IGV,42817.0,1.109455759786543
1102.0,IGV,42818.0,1.11164103472933
1103.0,IGV,42821.0,1.111552192658745
1104.0,IGV,42822.0,1.11785925968947
1105.0,IGV,42823.0,1.12327795934626
1106.0,IGV,42824.0,1.122656162627335
1107.0,IGV,42825.0,1.123455696819337
1108.0,IGV,42828.0,1.118125777012572
1109.0,IGV,42829.0,1.116260324635237
1110.0,IGV,42830.0,1.115904974130202
1111.0,IGV,42831.0,1.119014082165947
1112.0,IGV,42832.0,1.119191757418464
1113.0,IGV,42835.0,1.118658731660912
1114.0,IGV,42836.0,1.120790701361349
1115.0,IGV,42837.0,1.115283177411277
1116.0,IGV,42838.0,1.11190754316378
1117.0,IGV,42842.0,1.121146051866383
1118.0,IGV,42843.0,1.125587604299213
1119.0,IGV,42844.0,1.128074853395473
1120.0,IGV,42845.0,1.135003788254333
1121.0,IGV,42846.0,1.136069768660226
1122.0,IGV,42849.0,1.150016338230109
1123.0,IGV,42850.0,1.153125517375065
1124.0,IGV,42851.0,1.150727039240178
1125.0,IGV,42852.0,1.16040980273896
1126.0,IGV,42853.0,1.160587211331935
1127.0,IGV,42856.0,1.169026381392867
1128.0,IGV,42857.0,1.169736949073165
1129.0,IGV,42858.0,1.167871487807179
1130.0,IGV,42859.0,1.174622747413522
1131.0,IGV,42860.0,1.184127835659787
1132.0,IGV,42863.0,1.18199573262958
1133.0,IGV,42864.0,1.182173541211868
1134.0,IGV,42865.0,1.197363704219601
1135.0,IGV,42866.0,1.190257227437994
1136.0,IGV,42867.0,1.191145470370809
1137.0,IGV,42870.0,1.204559147512912
1138.0,IGV,42871.0,1.209444679193728
1139.0,IGV,42872.0,1.172757428365959
1140.0,IGV,42873.0,1.175066939989141
1141.0,IGV,42874.0,1.188569450313177
1142.0,IGV,42877.0,1.205447390445727
1143.0,IGV,42878.0,1.208911786765947
1144.0,IGV,42879.0,1.222325606126471
1145.0,IGV,42880.0,1.235383790545117
1146.0,IGV,42881.0,1.230320316952242
1147.0,IGV,42885.0,1.23298531241023
1148.0,IGV,42886.0,1.230586692056922
1149.0,IGV,42887.0,1.239292379440955
1150.0,IGV,42888.0,1.250485111482266
1151.0,IGV,42891.0,1.251462329815436
1152.0,IGV,42892.0,1.248975142939736
1153.0,IGV,42893.0,1.250929304057884
1154.0,IGV,42894.0,1.250485111482266
1155.0,IGV,42895.0,1.210599706109186
1156.0,IGV,42898.0,1.203670771250326
1157.0,IGV,42899.0,1.214774670109704
1158.0,IGV,42900.0,1.209267137270981
1159.0,IGV,42901.0,1.20526971519321
1160.0,IGV,42902.0,1.206602141812993
1161.0,IGV,42905.0,1.225079301436621
1162.0,IGV,42906.0,1.217350823497107
1163.0,IGV,42907.0,1.234761931605632
1164.0,IGV,42908.0,1.248886167539381
1165.0,IGV,42909.0,1.254749050883138
1166.0,IGV,42912.0,1.248530817034347
1167.0,IGV,42913.0,1.225823770433299
1168.0,IGV,42914.0,1.238354902268122
1169.0,IGV,42915.0,1.215070208879574
1170.0,IGV,42916.0,1.215603367966897
1171.0,IGV,42919.0,1.198539886125354
1172.0,IGV,42921.0,1.213114963345957
1173.0,IGV,42922.0,1.203872321420461
1174.0,IGV,42923.0,1.221824446184131
1175.0,IGV,42926.0,1.228489992525177
1176.0,IGV,42927.0,1.231156205728405
1177.0,IGV,42928.0,1.256751628485376
1178.0,IGV,42929.0,1.251330360008336
1179.0,IGV,42930.0,1.257640280296155
1180.0,IGV,42933.0,1.257906930949027
1181.0,IGV,42934.0,1.262617222867805
1182.0,IGV,42935.0,1.273992918909207
1183.0,IGV,42936.0,1.274615062285536
1184.0,IGV,42937.0,1.269549277643301
1185.0,IGV,42940.0,1.276125839695341
1186.0,IGV,42941.0,1.281902600895837
1187.0,IGV,42942.0,1.289989949246334
1188.0,IGV,42943.0,1.268660492502751
1189.0,IGV,42944.0,1.267327523675234
1190.0,IGV,42947.0,1.263328057207645
1191.0,IGV,42948.0,1.267594165439455
1192.0,IGV,42949.0,1.251330360008336
1193.0,IGV,42950.0,1.258795707200926
1194.0,IGV,42951.0,1.258084606201544
1195.0,IGV,42954.0,1.25799576413096
1196.0,IGV,42955.0,1.250708225520659
1197.0,IGV,42956.0,1.248219687569948
1198.0,IGV,42957.0,1.223335365812359
1199.0,IGV,42958.0,1.2360441728997
1200.0,IGV,42961.0,1.255951818745181
1201.0,IGV,42962.0,1.256662653085021
1202.0,IGV,42963.0,1.269815928296174
1203.0,IGV,42964.0,1.247419877829753
1204.0,IGV,42965.0,1.246886709853779
1205.0,IGV,42968.0,1.254174248464081
1206.0,IGV,42969.0,1.275859189042469
1207.0,IGV,42970.0,1.270171412130979
1208.0,IGV,42971.0,1.272570974681334
1209.0,IGV,42972.0,1.275592680608019
1210.0,IGV,42975.0,1.277281275488763
1211.0,IGV,42976.0,1.279591871527415
1212.0,IGV,42977.0,1.297722080421567
1213.0,IGV,42978.0,1.309186618533553
1214.0,IGV,42979.0,1.308386666574936
1215.0,IGV,42983.0,1.303943025309031
1216.0,IGV,42984.0,1.298077430926601
1217.0,IGV,42985.0,1.311852831736781
1218.0,IGV,42986.0,1.30936429378607
1219.0,IGV,42989.0,1.325983583051994
1220.0,IGV,42990.0,1.324472663423767
1221.0,IGV,42991.0,1.319495854181887
1222.0,IGV,42992.0,1.316918483049244
1223.0,IGV,42993.0,1.305898261953996
1224.0,IGV,42996.0,1.308208991322419
1225.0,IGV,42997.0,1.310164103526265
1226.0,IGV,42998.0,1.303320890821353
1227.0,IGV,42999.0,1.294344757330306
1228.0,IGV,43000.0,1.299143891319668
1229.0,IGV,43003.0,1.275770355860536
1230.0,IGV,43004.0,1.275254822968908
1231.0,IGV,43005.0,1.289476718515415
1232.0,IGV,43006.0,1.289654393767932
1233.0,IGV,43007.0,1.300054106998705
1234.0,IGV,43010.0,1.30192077712128
1235.0,IGV,43011.0,1.307165054771959
1236.0,IGV,43012.0,1.310364969270243
1237.0,IGV,43013.0,1.322098051317847
1238.0,IGV,43014.0,1.329919975649362
1239.0,IGV,43017.0,1.322809161205879
1240.0,IGV,43018.0,1.3199647305424
1241.0,IGV,43019.0,1.322275735459015
1242.0,IGV,43020.0,1.330897736190267
1243.0,IGV,43021.0,1.334364301341424
1244.0,IGV,43024.0,1.330808894119683
1245.0,IGV,43025.0,1.330275601702589
1246.0,IGV,43026.0,1.330808894119683
1247.0,IGV,43027.0,1.347786253817965
1248.0,IGV,43028.0,1.362096982546404
1249.0,IGV,43031.0,1.355074876843735
1250.0,IGV,43032.0,1.35889706804812
1251.0,IGV,43033.0,1.35560817814948
1252.0,IGV,43034.0,1.365385748003925
1253.0,IGV,43035.0,1.386007348105881
1254.0,IGV,43038.0,1.383962993842138
1255.0,IGV,43039.0,1.390896133033103
1256.0,IGV,43040.0,1.383251883954105
1257.0,IGV,43041.0,1.388140668881327
1258.0,IGV,43042.0,1.389651721839326
1259.0,IGV,43045.0,1.382007481648979
1260.0,MCHI,42681.0,1.0
1261.0,MCHI,42682.0,1.005919784427582
1262.0,MCHI,42683.0,0.9811839187558257
1263.0,MCHI,42684.0,0.9672304655543122
1264.0,MCHI,42685.0,0.9572938681609393
1265.0,MCHI,42688.0,0.9431290093878512
1266.0,MCHI,42689.0,0.961945026368502
1267.0,MCHI,42690.0,0.9522199202314018
1268.0,MCHI,42691.0,0.9591966254109839
1269.0,MCHI,42692.0,0.9583510245458599
1270.0,MCHI,42695.0,0.9649049185822928
1271.0,MCHI,42696.0,0.974841408869793
1272.0,MCHI,42697.0,0.9695560767898553
1273.0,MCHI,42699.0,0.9773785113616088
1274.0,MCHI,42702.0,0.9807611290338509
1275.0,MCHI,42703.0,0.986680742092036
1276.0,MCHI,42704.0,0.9856236713918136
1277.0,MCHI,42705.0,0.9771671272112088
1278.0,MCHI,42706.0,0.9701902720834048
1279.0,MCHI,42709.0,0.9714588126187255
1280.0,MCHI,42710.0,0.970824531640478
1281.0,MCHI,42711.0,0.9835095299913688
1282.0,MCHI,42712.0,0.983298124419794
1283.0,MCHI,42713.0,0.976955635954936
1284.0,MCHI,42716.0,0.9570825696952374
1285.0,MCHI,42717.0,0.9682875148333601
1286.0,MCHI,42718.0,0.9496828391607604
